RunId	Time	_sDFiAd_	_sDFiJv_	_sDPisc_	_oO2WHyp_	_aDVeg_	_oPTotWHyp_	_tPDifPO4Hyp_	_oChlaHyp_	_aSecchiT_	_oPTotWEpi_	_oChlaEpi_	_aDError_	_aNError_	_aPError_	_aSiError_	_aO2Error_	-1
0	505	2.60319	2.95755	0.000283462	6.91704	0.288619	0.921244	0	6.70064	0.370827	0.141864	81.5043	3.63798e-011	3.41061e-013	1.27898e-013	7.10543e-015	0	-1
0	506	2.59332	2.93493	0.000283206	6.91704	0.291061	0.921244	0	6.70064	0.364658	0.142747	83.9708	3.63798e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	507	2.57279	2.8905	0.000282676	6.91704	0.295807	0.921244	0	6.70064	0.353425	0.144476	88.6395	3.63798e-011	3.97904e-013	1.20792e-013	0	0	-1
0	508	2.56218	2.86907	0.000282404	6.91704	0.298108	0.921244	0	6.70064	0.348341	0.14532	90.8289	3.63798e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	509	2.55137	2.84838	0.000282127	6.91704	0.300358	0.921244	0	6.70064	0.343619	0.146147	92.902	4.36557e-011	4.54747e-013	1.35003e-013	7.10543e-015	0	-1
0	510	2.54015	2.82811	0.000281841	6.91704	0.3026	0.921244	0	6.70064	0.339188	0.146972	94.8773	3.63798e-011	4.54747e-013	1.35003e-013	7.10543e-015	0	-1
0	511	2.51784	2.79135	0.000281274	6.91704	0.306851	0.921244	0	6.70064	0.331501	0.148536	98.3702	3.63798e-011	5.11591e-013	1.42109e-013	0	0	-1
0	512	2.50664	2.77458	0.000280989	6.91704	0.308883	0.921244	0	6.70064	0.328139	0.149283	99.9231	4.36557e-011	4.54747e-013	1.35003e-013	0	0	-1
0	513	2.4952	2.75855	0.000280699	6.91704	0.310894	0.921244	0	6.70064	0.324999	0.150021	101.388	4.36557e-011	4.54747e-013	1.35003e-013	0	0	-1
0	514	2.47212	2.72925	0.000280114	6.91704	0.314805	0.921244	0	6.70064	0.319397	0.151452	104.031	4.36557e-011	4.54747e-013	1.42109e-013	-7.10543e-015	0	-1
0	515	2.46077	2.71619	0.000279827	6.91704	0.316666	0.921244	0	6.70064	0.316952	0.152131	105.199	5.09317e-011	5.11591e-013	1.35003e-013	0	0	-1
0	516	2.44944	2.70396	0.00027954	6.91704	0.318482	0.921244	0	6.70064	0.314695	0.152791	106.284	4.36557e-011	4.54747e-013	1.35003e-013	0	0	-1
0	517	2.43797	2.69231	0.000279249	6.91704	0.320283	0.921244	0	6.70064	0.312577	0.153444	107.31	5.09317e-011	4.54747e-013	1.42109e-013	7.10543e-015	0	-1
0	518	2.41486	2.67082	0.000278663	6.91704	0.323822	0.921244	0	6.70064	0.30874	0.154723	109.189	5.09317e-011	4.54747e-013	1.35003e-013	7.10543e-015	0	-1
0	519	2.40359	2.66117	0.000278377	6.91704	0.325515	0.921244	0	6.70064	0.307048	0.155332	110.028	5.09317e-011	3.97904e-013	1.42109e-013	7.10543e-015	0	-1
0	520	2.38124	2.64336	0.000277808	6.91704	0.328801	0.921244	0	6.70064	0.304008	0.156509	111.556	4.36557e-011	3.41061e-013	1.35003e-013	7.10543e-015	0	-1
0	521	2.36981	2.63483	0.000277516	6.91704	0.330449	0.921244	0	6.70064	0.302595	0.157096	112.277	5.09317e-011	3.97904e-013	1.35003e-013	7.10543e-015	0	-1
0	522	2.35838	2.62662	0.000277224	6.91704	0.332084	0.921244	0	6.70064	0.301264	0.157677	112.964	4.36557e-011	3.97904e-013	1.42109e-013	7.10543e-015	0	-1
0	523	2.33652	2.61163	0.000276662	6.91704	0.335187	0.921244	0	6.70064	0.298917	0.158774	114.2	4.36557e-011	3.97904e-013	1.35003e-013	0	0	-1
0	524	2.32574	2.60453	0.000276385	6.91704	0.336695	0.921244	0	6.70064	0.297855	0.159304	114.771	4.36557e-011	4.54747e-013	1.35003e-013	7.10543e-015	0	-1
0	525	2.30335	2.59017	0.000275806	6.91704	0.339793	0.921244	0	6.70064	0.295823	0.160388	115.892	5.09317e-011	4.54747e-013	1.27898e-013	0	0	-1
0	526	2.29238	2.58327	0.000275521	6.91704	0.341311	0.921244	0	6.70064	0.294896	0.160916	116.418	5.09317e-011	4.54747e-013	1.35003e-013	7.10543e-015	0	-1
0	527	2.28202	2.57682	0.000275251	6.91704	0.342744	0.921244	0	6.70064	0.294059	0.161412	116.901	5.09317e-011	4.54747e-013	1.35003e-013	0	0	-1
0	528	2.26136	2.56401	0.00027471	6.91704	0.345567	0.921244	0	6.70064	0.292514	0.162385	117.821	5.82077e-011	5.11591e-013	1.27898e-013	0	0	-1
0	529	2.25026	2.55714	0.000274418	6.91704	0.347071	0.921244	0	6.70064	0.291744	0.162899	118.295	5.82077e-011	5.11591e-013	1.35003e-013	0	0	-1
0	530	2.22923	2.54402	0.000273862	6.91704	0.349954	0.921244	0	6.70064	0.290363	0.163878	119.175	5.09317e-011	5.68434e-013	1.35003e-013	-7.10543e-015	0	-1
0	531	2.21986	2.53813	0.000273613	6.91704	0.35124	0.921244	0	6.70064	0.289784	0.164312	119.557	5.82077e-011	5.68434e-013	1.20792e-013	0	0	-1
0	532	2.19954	2.52517	0.000273069	6.91704	0.353986	0.921244	0	6.70064	0.288624	0.165231	120.353	5.09317e-011	6.25278e-013	1.13687e-013	0	0	-1
0	533	2.1884	2.51794	0.000272769	6.91704	0.355498	0.921244	0	6.70064	0.288027	0.165733	120.78	5.82077e-011	5.68434e-013	1.13687e-013	0	0	-1
0	534	2.17093	2.5064	0.000272296	6.91704	0.357926	0.921244	0	6.70064	0.287124	0.166533	121.451	5.82077e-011	5.68434e-013	1.13687e-013	0	0	-1
0	535	2.16053	2.49941	0.000272013	6.91704	0.359324	0.921244	0	6.70064	0.286634	0.16699	121.829	5.82077e-011	5.68434e-013	1.20792e-013	7.10543e-015	0	-1
0	536	2.14003	2.48532	0.00027145	6.91704	0.362148	0.921244	0	6.70064	0.285711	0.167904	122.576	5.82077e-011	5.11591e-013	1.20792e-013	-7.10543e-015	0	-1
0	537	2.12324	2.47346	0.000270986	6.91704	0.364504	0.921244	0	6.70064	0.285004	0.168658	123.183	5.82077e-011	5.68434e-013	1.13687e-013	0	0	-1
0	538	2.11357	2.46649	0.000270716	6.91704	0.365828	0.921244	0	6.70064	0.284631	0.169078	123.518	5.09317e-011	5.68434e-013	1.13687e-013	-7.10543e-015	0	-1
0	539	2.09532	2.45306	0.000270205	6.91704	0.368415	0.921244	0	6.70064	0.283951	0.16989	124.158	5.82077e-011	5.68434e-013	1.13687e-013	-7.10543e-015	0	-1
0	540	2.08728	2.44702	0.000269978	6.91704	0.369538	0.921244	0	6.70064	0.283675	0.17024	124.43	6.54836e-011	5.68434e-013	1.13687e-013	0	0	-1
0	541	2.06855	2.43267	0.000269445	6.91704	0.372171	0.921244	0	6.70064	0.283073	0.17105	125.055	5.82077e-011	5.11591e-013	1.06581e-013	0	0	-1
0	542	2.05925	2.4254	0.000269178	6.91704	0.37349	0.921244	0	6.70064	0.282794	0.171452	125.361	6.54836e-011	6.25278e-013	1.13687e-013	-7.10543e-015	0	-1
0	543	2.04369	2.41298	0.000268729	6.91704	0.375749	0.921244	0	6.70064	0.282351	0.172133	125.874	5.82077e-011	5.68434e-013	1.13687e-013	7.10543e-015	0	-1
0	544	2.02585	2.39839	0.000268209	6.91704	0.378306	0.921244	0	6.70064	0.281901	0.172894	126.437	6.54836e-011	5.68434e-013	1.27898e-013	0	0	-1
0	545	2.0187	2.39243	0.000267999	6.91704	0.379386	0.921244	0	6.70064	0.281728	0.173212	126.67	5.82077e-011	5.11591e-013	1.20792e-013	0	0	-1
0	546	2.00287	2.37901	0.000267531	6.91704	0.381686	0.921244	0	6.70064	0.281389	0.173883	127.153	5.82077e-011	5.68434e-013	1.20792e-013	0	0	-1
0	547	1.99474	2.37198	0.000267288	6.91704	0.382895	0.921244	0	6.70064	0.281228	0.174232	127.4	5.82077e-011	5.68434e-013	1.20792e-013	0	0	-1
0	548	1.97894	2.35809	0.000266813	6.91704	0.385261	0.921244	0	6.70064	0.280946	0.174908	127.871	6.54836e-011	5.68434e-013	1.20792e-013	0	0	-1
0	549	1.96515	2.34568	0.000266395	6.91704	0.387352	0.921244	0	6.70064	0.280733	0.175498	128.272	5.82077e-011	5.68434e-013	1.27898e-013	7.10543e-015	0	-1
0	550	1.95762	2.3388	0.000266164	6.91704	0.388482	0.921244	0	6.70064	0.280632	0.175814	128.483	5.09317e-011	5.11591e-013	1.35003e-013	7.10543e-015	0	-1
0	551	1.9431	2.32528	0.000265716	6.91704	0.390724	0.921244	0	6.70064	0.28046	0.176434	128.888	6.54836e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	552	1.92909	2.31194	0.00026528	6.91704	0.392871	0.921244	0	6.70064	0.280331	0.17702	129.26	5.82077e-011	5.11591e-013	1.35003e-013	0	0	-1
0	553	1.92131	2.3044	0.000265035	6.91704	0.394076	0.921244	0	6.70064	0.280274	0.177345	129.462	5.82077e-011	5.68434e-013	1.27898e-013	7.10543e-015	0	-1
0	554	1.90941	2.29266	0.000264658	6.91704	0.395979	0.921244	0	6.70064	0.280207	0.177855	129.769	5.82077e-011	5.68434e-013	1.35003e-013	0	0	-1
0	555	1.89536	2.2785	0.000264208	6.91704	0.398189	0.921244	0	6.70064	0.280163	0.17844	130.108	5.09317e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	556	1.88836	2.27132	0.000263982	6.91704	0.399306	0.921244	0	6.70064	0.280155	0.178732	130.273	5.09317e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	557	1.87693	2.25938	0.00026361	6.91704	0.40117	0.921244	0	6.70064	0.280163	0.179217	130.536	5.09317e-011	4.54747e-013	1.20792e-013	7.10543e-015	0	-1
0	558	1.86338	2.24488	0.000263164	6.91704	0.403346	0.921244	0	6.70064	0.280206	0.179775	130.826	5.09317e-011	4.54747e-013	1.27898e-013	7.10543e-015	0	-1
0	559	1.85273	2.23321	0.000262809	6.91704	0.405127	0.921244	0	6.70064	0.280268	0.180228	131.048	4.36557e-011	4.54747e-013	1.13687e-013	0	0	-1
0	560	1.84031	2.21928	0.000262391	6.91704	0.40717	0.921244	0	6.70064	0.280371	0.18074	131.286	4.36557e-011	5.11591e-013	1.13687e-013	7.10543e-015	0	-1
0	561	1.83415	2.21224	0.000262182	6.91704	0.408195	0.921244	0	6.70064	0.280435	0.180994	131.398	4.36557e-011	4.54747e-013	1.13687e-013	7.10543e-015	0	-1
0	562	1.82343	2.19973	0.000261814	6.91704	0.410017	0.921244	0	6.70064	0.280569	0.181442	131.586	5.09317e-011	4.54747e-013	1.13687e-013	0	0	-1
0	563	1.81272	2.18694	0.000261443	6.91704	0.411817	0.921244	0	6.70064	0.280729	0.181878	131.756	5.09317e-011	4.54747e-013	1.06581e-013	0	0	-1
0	564	1.80666	2.17956	0.00026123	6.91704	0.412839	0.921244	0	6.70064	0.280833	0.182123	131.846	5.09317e-011	3.97904e-013	1.13687e-013	7.10543e-015	0	-1
0	565	1.79708	2.16766	0.000260892	6.91704	0.414504	0.921244	0	6.70064	0.28102	0.182519	131.981	5.09317e-011	4.54747e-013	1.13687e-013	7.10543e-015	0	-1
0	566	1.78629	2.1539	0.000260506	6.91704	0.416356	0.921244	0	6.70064	0.281256	0.182954	132.115	5.09317e-011	3.97904e-013	1.13687e-013	7.10543e-015	0	-1
0	567	1.77604	2.14047	0.000260134	6.91704	0.418143	0.921244	0	6.70064	0.281515	0.183368	132.226	4.36557e-011	3.97904e-013	1.13687e-013	7.10543e-015	0	-1
0	568	1.76693	2.12821	0.0002598	6.91704	0.419743	0.921244	0	6.70064	0.281772	0.183734	132.31	5.82077e-011	3.97904e-013	1.13687e-013	7.10543e-015	0	-1
0	569	1.76205	2.12152	0.000259619	6.91704	0.420592	0.921244	0	6.70064	0.281918	0.183926	132.349	5.82077e-011	3.97904e-013	1.20792e-013	7.10543e-015	0	-1
0	570	1.75261	2.10829	0.000259266	6.91704	0.422268	0.921244	0	6.70064	0.282229	0.184303	132.414	5.09317e-011	3.97904e-013	1.13687e-013	0	0	-1
0	571	1.74355	2.09524	0.000258922	6.91704	0.423862	0.921244	0	6.70064	0.282551	0.184656	132.458	5.82077e-011	3.97904e-013	1.13687e-013	0	0	-1
0	572	1.73465	2.08207	0.00025858	6.91704	0.425459	0.921244	0	6.70064	0.282903	0.185006	132.487	6.54836e-011	3.97904e-013	1.20792e-013	7.10543e-015	0	-1
0	573	1.7261	2.06905	0.000258247	6.91704	0.426971	0.921244	0	6.70064	0.283263	0.185333	132.497	5.82077e-011	3.97904e-013	1.20792e-013	0	0	-1
0	574	1.72128	2.06156	0.000258057	6.91704	0.427825	0.921244	0	6.70064	0.283479	0.185515	132.496	5.82077e-011	3.41061e-013	1.20792e-013	-7.10543e-015	0	-1
0	575	1.71386	2.04976	0.000257762	6.91704	0.429176	0.921244	0	6.70064	0.28384	0.185802	132.483	5.09317e-011	3.41061e-013	1.20792e-013	-7.10543e-015	0	-1
0	576	1.70525	2.03571	0.000257414	6.91704	0.430708	0.921244	0	6.70064	0.284279	0.186123	132.45	5.09317e-011	3.41061e-013	1.20792e-013	-1.42109e-014	0	-1
0	577	1.69709	2.02198	0.00025708	6.91704	0.432178	0.921244	0	6.70064	0.284732	0.186426	132.4	5.82077e-011	2.84217e-013	1.35003e-013	-7.10543e-015	0	-1
0	578	1.69002	2.00977	0.000256786	6.91704	0.43345	0.921244	0	6.70064	0.285152	0.186686	132.342	5.09317e-011	2.84217e-013	1.20792e-013	0	0	-1
0	579	1.68613	2.00288	0.000256622	6.91704	0.43414	0.921244	0	6.70064	0.285391	0.186825	132.303	5.09317e-011	3.41061e-013	1.20792e-013	-7.10543e-015	0	-1
0	580	1.67865	1.98941	0.000256304	6.91704	0.435488	0.921244	0	6.70064	0.285882	0.187094	132.214	5.82077e-011	2.84217e-013	1.20792e-013	-7.10543e-015	0	-1
0	581	1.67147	1.97607	0.000255994	6.91704	0.436755	0.921244	0	6.70064	0.286376	0.187343	132.112	6.54836e-011	2.84217e-013	1.27898e-013	0	0	-1
0	582	1.66444	1.96265	0.000255685	6.91704	0.438018	0.921244	0	6.70064	0.286901	0.187587	131.992	5.82077e-011	1.7053e-013	1.27898e-013	-7.10543e-015	0	-1
0	583	1.65768	1.94936	0.000255383	6.91704	0.439195	0.921244	0	6.70064	0.287424	0.187812	131.861	5.82077e-011	2.27374e-013	1.13687e-013	-7.10543e-015	0	-1
0	584	1.65051	1.93487	0.000255058	6.91704	0.440449	0.921244	0	6.70064	0.288021	0.188047	131.701	5.82077e-011	2.27374e-013	1.13687e-013	0	0	-1
0	585	1.64759	1.92884	0.000254924	6.91704	0.440971	0.921244	0	6.70064	0.288282	0.188143	131.627	5.82077e-011	2.27374e-013	1.06581e-013	-1.42109e-014	0	-1
0	586	1.64133	1.91563	0.000254633	6.91704	0.442043	0.921244	0	6.70064	0.288844	0.188338	131.46	5.82077e-011	2.27374e-013	9.23706e-014	-1.42109e-014	0	-1
0	587	1.63502	1.90194	0.000254335	6.91704	0.443134	0.921244	0	6.70064	0.289456	0.188533	131.27	5.82077e-011	3.41061e-013	1.06581e-013	-7.10543e-015	0	-1
0	588	1.62894	1.88839	0.000254042	6.91704	0.444144	0.921244	0	6.70064	0.290063	0.188709	131.071	5.82077e-011	2.84217e-013	1.13687e-013	-1.42109e-014	0	-1
0	589	1.62269	1.87404	0.000253736	6.91704	0.445183	0.921244	0	6.70064	0.290733	0.188886	130.843	5.82077e-011	2.27374e-013	1.06581e-013	-7.10543e-015	0	-1
0	590	1.61713	1.86093	0.00025346	6.91704	0.446097	0.921244	0	6.70064	0.291368	0.189038	130.618	5.82077e-011	2.27374e-013	9.23706e-014	-7.10543e-015	0	-1
0	591	1.61166	1.84767	0.000253182	6.91704	0.446966	0.921244	0	6.70064	0.292015	0.189178	130.382	5.82077e-011	2.84217e-013	8.52651e-014	-7.10543e-015	0	-1
0	592	1.60858	1.84005	0.000253024	6.91704	0.447445	0.921244	0	6.70064	0.292393	0.189253	130.24	5.82077e-011	2.84217e-013	9.9476e-014	-1.42109e-014	0	-1
0	593	1.60358	1.82741	0.000252763	6.91704	0.448227	0.921244	0	6.70064	0.293046	0.189373	129.991	5.82077e-011	3.41061e-013	9.23706e-014	-1.42109e-014	0	-1
0	594	1.59784	1.81252	0.000252458	6.91704	0.449079	0.921244	0	6.70064	0.293818	0.189497	129.688	6.54836e-011	2.84217e-013	9.9476e-014	-1.42109e-014	0	-1
0	595	1.59325	1.80028	0.00025221	6.91704	0.449756	0.921244	0	6.70064	0.294485	0.18959	129.42	6.54836e-011	2.84217e-013	8.52651e-014	-7.10543e-015	0	-1
0	596	1.58764	1.78493	0.000251902	6.91704	0.450532	0.921244	0	6.70064	0.295318	0.189689	129.079	6.54836e-011	3.41061e-013	9.23706e-014	-1.42109e-014	0	-1
0	597	1.58343	1.77308	0.000251665	6.91704	0.451112	0.921244	0	6.70064	0.296	0.189757	128.794	6.54836e-011	2.84217e-013	9.23706e-014	-1.42109e-014	0	-1
0	598	1.5783	1.75829	0.000251372	6.91704	0.451767	0.921244	0	6.70064	0.296847	0.189825	128.434	5.82077e-011	2.84217e-013	9.23706e-014	-1.42109e-014	0	-1
0	599	1.57576	1.75078	0.000251224	6.91704	0.452081	0.921244	0	6.70064	0.297288	0.189854	128.244	6.54836e-011	2.84217e-013	9.9476e-014	-7.10543e-015	0	-1
0	600	1.57164	1.73839	0.000250981	6.91704	0.452577	0.921244	0	6.70064	0.298042	0.189894	127.916	7.27596e-011	2.27374e-013	9.23706e-014	-1.42109e-014	0	-1
0	601	1.56674	1.72331	0.000250688	6.91704	0.453114	0.921244	0	6.70064	0.298959	0.189926	127.511	5.82077e-011	1.7053e-013	9.9476e-014	0	0	-1
0	602	1.5629	1.71113	0.000250452	6.91704	0.453519	0.921244	0	6.70064	0.299741	0.18994	127.161	5.82077e-011	1.7053e-013	9.23706e-014	-7.10543e-015	0	-1
0	603	1.5584	1.69654	0.000250172	6.91704	0.453944	0.921244	0	6.70064	0.300679	0.189942	126.738	5.82077e-011	1.13687e-013	8.52651e-014	-7.10543e-015	0	-1
0	604	1.55618	1.6892	0.000250031	6.91704	0.454138	0.921244	0	6.70064	0.301163	0.189937	126.518	6.54836e-011	1.7053e-013	9.23706e-014	-7.10543e-015	0	-1
0	605	1.55231	1.67612	0.000249782	6.91704	0.454453	0.921244	0	6.70064	0.302054	0.189917	126.109	5.82077e-011	1.13687e-013	9.9476e-014	-7.10543e-015	0	-1
0	606	1.54846	1.66281	0.00024953	6.91704	0.454723	0.921244	0	6.70064	0.302968	0.189884	125.687	5.09317e-011	1.13687e-013	9.23706e-014	-7.10543e-015	0	-1
0	607	1.54457	1.64901	0.00024927	6.91704	0.454957	0.921244	0	6.70064	0.303956	0.189834	125.228	5.82077e-011	0	1.13687e-013	0	0	-1
0	608	1.54084	1.63544	0.000249016	6.91704	0.455134	0.921244	0	6.70064	0.304937	0.18977	124.769	5.09317e-011	5.68434e-014	9.9476e-014	-1.42109e-014	0	-1
0	609	1.5372	1.62185	0.000248763	6.91704	0.455265	0.921244	0	6.70064	0.305969	0.189689	124.283	5.09317e-011	5.68434e-014	9.9476e-014	-1.42109e-014	0	-1
0	610	1.5337	1.60847	0.000248515	6.91704	0.455341	0.921244	0	6.70064	0.306986	0.189596	123.803	5.09317e-011	1.13687e-013	1.06581e-013	-2.13163e-014	0	-1
0	611	1.53184	1.60124	0.000248382	6.91704	0.455362	0.921244	0	6.70064	0.307556	0.189539	123.533	5.09317e-011	1.13687e-013	1.13687e-013	-1.42109e-014	0	-1
0	612	1.52849	1.58791	0.000248137	6.91704	0.455361	0.921244	0	6.70064	0.308641	0.18942	123.018	5.09317e-011	1.7053e-013	1.06581e-013	-1.42109e-014	0	-1
0	613	1.52527	1.57482	0.000247897	6.91704	0.455311	0.921244	0	6.70064	0.309714	0.189289	122.508	5.09317e-011	1.13687e-013	1.13687e-013	-1.42109e-014	0	-1
0	614	1.52201	1.56122	0.00024765	6.91704	0.455203	0.921244	0	6.70064	0.310887	0.189133	121.949	5.09317e-011	5.68434e-014	1.06581e-013	-1.42109e-014	0	-1
0	615	1.51888	1.54784	0.000247408	6.91704	0.455047	0.921244	0	6.70064	0.312044	0.188967	121.397	5.82077e-011	1.13687e-013	9.23706e-014	-2.13163e-014	0	-1
0	616	1.51729	1.54088	0.000247283	6.91704	0.454943	0.921244	0	6.70064	0.312673	0.188872	121.097	5.09317e-011	5.68434e-014	9.9476e-014	-2.13163e-014	0	-1
0	617	1.51418	1.52707	0.000247036	6.91704	0.454691	0.921244	0	6.70064	0.313948	0.188668	120.49	5.82077e-011	1.13687e-013	1.06581e-013	-2.13163e-014	0	-1
0	618	1.51153	1.51501	0.000246821	6.91704	0.454421	0.921244	0	6.70064	0.3151	0.188473	119.941	5.09317e-011	1.13687e-013	9.9476e-014	-2.13163e-014	0	-1
0	619	1.50849	1.50082	0.00024657	6.91704	0.454049	0.921244	0	6.70064	0.316471	0.188229	119.29	5.09317e-011	2.27374e-013	1.06581e-013	-2.13163e-014	0	-1
0	620	1.50599	1.4888	0.000246359	6.91704	0.453673	0.921244	0	6.70064	0.317703	0.187998	118.706	5.82077e-011	1.13687e-013	9.9476e-014	-2.84217e-014	0	-1
0	621	1.50456	1.48186	0.000246237	6.91704	0.45344	0.921244	0	6.70064	0.318411	0.187861	118.371	5.82077e-011	1.7053e-013	1.06581e-013	-2.13163e-014	0	-1
0	622	1.50196	1.46888	0.000246012	6.91704	0.452946	0.921244	0	6.70064	0.319807	0.187583	117.713	5.82077e-011	1.7053e-013	1.06581e-013	-2.13163e-014	0	-1
0	623	1.49947	1.45615	0.000245793	6.91704	0.452417	0.921244	0	6.70064	0.321185	0.187297	117.065	6.54836e-011	2.27374e-013	9.9476e-014	-2.84217e-014	0	-1
0	624	1.49694	1.44291	0.000245567	6.91704	0.451793	0.921244	0	6.70064	0.322698	0.186972	116.357	5.82077e-011	2.27374e-013	9.9476e-014	-2.84217e-014	0	-1
0	625	1.49575	1.43652	0.000245459	6.91704	0.451471	0.921244	0	6.70064	0.323442	0.186808	116.011	5.82077e-011	1.13687e-013	1.13687e-013	-2.84217e-014	0	-1
0	626	1.49341	1.4237	0.000245243	6.91704	0.450777	0.921244	0	6.70064	0.324978	0.186463	115.298	5.82077e-011	1.7053e-013	1.13687e-013	-2.84217e-014	0	-1
0	627	1.49121	1.41133	0.000245038	6.91704	0.450044	0.921244	0	6.70064	0.326516	0.186107	114.589	5.82077e-011	1.13687e-013	1.13687e-013	-3.55271e-014	0	-1
0	628	1.48904	1.39874	0.000244831	6.91704	0.449239	0.921244	0	6.70064	0.328132	0.185723	113.849	5.09317e-011	1.13687e-013	1.06581e-013	-3.55271e-014	0	-1
0	629	1.48796	1.39236	0.000244728	6.91704	0.448805	0.921244	0	6.70064	0.328975	0.185519	113.465	5.09317e-011	1.7053e-013	1.13687e-013	-2.84217e-014	0	-1
0	630	1.48596	1.38025	0.000244533	6.91704	0.44793	0.921244	0	6.70064	0.330628	0.185114	112.716	5.82077e-011	1.7053e-013	1.20792e-013	-3.55271e-014	0	-1
0	631	1.484	1.36803	0.00024434	6.91704	0.446989	0.921244	0	6.70064	0.332348	0.184683	111.943	5.82077e-011	1.13687e-013	1.20792e-013	-2.84217e-014	0	-1
0	632	1.48205	1.35545	0.000244144	6.91704	0.445946	0.921244	0	6.70064	0.334195	0.184212	111.12	5.09317e-011	1.13687e-013	1.20792e-013	-2.4869e-014	0	-1
0	633	1.48118	1.34966	0.000244056	6.91704	0.445438	0.921244	0	6.70064	0.335076	0.183985	110.731	5.09317e-011	1.13687e-013	1.20792e-013	-2.84217e-014	0	-1
0	634	1.47946	1.33804	0.000243881	6.91704	0.444379	0.921244	0	6.70064	0.336879	0.183514	109.938	5.09317e-011	5.68434e-014	1.27898e-013	-2.84217e-014	0	-1
0	635	1.47765	1.32525	0.000243692	6.91704	0.443141	0.921244	0	6.70064	0.33894	0.182969	109.041	4.36557e-011	0	1.27898e-013	-2.84217e-014	0	-1
0	636	1.47686	1.31952	0.00024361	6.91704	0.442548	0.921244	0	6.70064	0.339911	0.182709	108.623	4.36557e-011	0	1.20792e-013	-2.13163e-014	0	-1
0	637	1.47541	1.30874	0.000243457	6.91704	0.441401	0.921244	0	6.70064	0.341768	0.182209	107.827	4.36557e-011	5.68434e-014	1.20792e-013	-2.4869e-014	0	-1
0	638	1.47383	1.29642	0.000243288	6.91704	0.440024	0.921244	0	6.70064	0.343962	0.181613	106.898	5.09317e-011	5.68434e-014	1.35003e-013	-2.84217e-014	0	-1
0	639	1.47307	1.29035	0.000243207	6.91704	0.439311	0.921244	0	6.70064	0.345085	0.181305	106.427	5.09317e-011	5.68434e-014	1.42109e-013	-2.13163e-014	0	-1
0	640	1.47174	1.27924	0.000243062	6.91704	0.437942	0.921244	0	6.70064	0.347224	0.180716	105.537	6.54836e-011	1.13687e-013	1.42109e-013	-2.13163e-014	0	-1
0	641	1.47045	1.26804	0.000242922	6.91704	0.436505	0.921244	0	6.70064	0.349444	0.180101	104.625	5.09317e-011	5.68434e-014	1.42109e-013	-2.13163e-014	0	-1
0	642	1.46977	1.26187	0.000242848	6.91704	0.435684	0.921244	0	6.70064	0.350705	0.17975	104.112	5.09317e-011	1.13687e-013	1.35003e-013	-2.13163e-014	0	-1
0	643	1.46866	1.25135	0.000242726	6.91704	0.434203	0.921244	0	6.70064	0.352967	0.179118	103.201	5.82077e-011	5.68434e-014	1.42109e-013	-2.13163e-014	0	-1
0	644	1.46749	1.23954	0.000242597	6.91704	0.432486	0.921244	0	6.70064	0.355574	0.178387	102.166	5.82077e-011	5.68434e-014	1.35003e-013	-2.13163e-014	0	-1
0	645	1.46701	1.23449	0.000242544	6.91704	0.431699	0.921244	0	6.70064	0.356767	0.178052	101.697	5.09317e-011	5.68434e-014	1.42109e-013	-2.13163e-014	0	-1
0	646	1.46605	1.22372	0.000242438	6.91704	0.430013	0.921244	0	6.70064	0.359314	0.177336	100.707	5.82077e-011	0	1.35003e-013	-2.13163e-014	0	-1
0	647	1.46553	1.21767	0.000242382	6.91704	0.429033	0.921244	0	6.70064	0.360794	0.17692	100.139	5.82077e-011	5.68434e-014	1.35003e-013	-2.13163e-014	0	-1
0	648	1.46475	1.20788	0.000242298	6.91704	0.427352	0.921244	0	6.70064	0.36333	0.176206	99.1757	5.09317e-011	0	1.35003e-013	-2.4869e-014	0	-1
0	649	1.46391	1.19621	0.000242208	6.91704	0.425308	0.921244	0	6.70064	0.366416	0.175338	98.0224	5.09317e-011	5.68434e-014	1.35003e-013	-2.13163e-014	0	-1
0	650	1.4636	1.19164	0.000242176	6.91704	0.424435	0.921244	0	6.70064	0.367737	0.174967	97.5348	4.36557e-011	1.13687e-013	1.27898e-013	-2.4869e-014	0	-1
0	651	1.46296	1.18132	0.000242112	6.91704	0.422501	0.921244	0	6.70064	0.370669	0.174146	96.4662	5.09317e-011	5.68434e-014	1.20792e-013	-2.13163e-014	0	-1
0	652	1.46265	1.17577	0.000242082	6.91704	0.421413	0.921244	0	6.70064	0.372324	0.173683	95.8705	5.09317e-011	5.68434e-014	1.27898e-013	-2.4869e-014	0	-1
0	653	1.46213	1.16519	0.000242035	6.91704	0.419254	0.921244	0	6.70064	0.375623	0.172764	94.7003	5.09317e-011	5.68434e-014	1.27898e-013	-2.13163e-014	0	-1
0	654	1.46193	1.16071	0.000242019	6.91704	0.418302	0.921244	0	6.70064	0.377085	0.172359	94.1888	5.09317e-011	5.68434e-014	1.27898e-013	-2.4869e-014	0	-1
